citizen_id,party_voted_past,mvar1,mvar2,mvar3,mvar4,mvar5,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar31,mvar32,mvar33
C132431,Ebony,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10,0,15,0,3,46-55,0,0,Masters,7,AVG,AVG
C132432,Ebony,0,5,0,2,0,0,1,0,1,0,0,1,0,0,0,0,15,0,15,0,3,18-24,1,0,Diploma,7,ADE,ABX
C132433,Centaur,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,18-24,1,0,Degree,6,ANQ,AFY
C132434,Ebony,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,15,15,0,0,15,3,36-45,1,0,Masters,10,AWK,AWK
C132435,Cosmos,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,36-45,1,0,Primary,4,AJI,ACL
C132436,Cosmos,15,4,0,9,19,1,1,0,3,2,0,1,0,1,0,15,15,0,15,15,3,18-24,1,0,Primary,6,ASF,ASF
C132437,Centaur,13,0,0,4,0,2,0,0,0,0,4,0,0,0,0,15,0,0,13,0,1,46-55,1,0,Masters,8,ATE,ATE
C132438,Cosmos,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,55+,1,1,Diploma,5,ATI,AIW
C132439,Ebony,0,7,0,0,6,0,0,0,0,2,0,4,0,0,0,0,15,0,0,15,4,55+,1,0,Diploma,6,APH,APH
C132440,Odyssey,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,1,25-35,1,1,Degree,6,AUE,AUE
C132441,Ebony,0,15,0,0,0,0,2,0,0,0,0,3,0,0,0,0,9,0,0,0,3,18-24,1,1,Masters,7,ASE,ASE
C132442,Ebony,0,2,0,6,0,0,1,0,0,0,0,0,0,3,0,0,15,0,15,0,4,46-55,1,0,Masters,8,AEC,AEC
C132443,Centaur,6,1,7,0,0,2,0,2,0,0,1,1,0,0,0,15,15,15,0,0,3,25-35,1,0,Masters,8,ARK,AYS
C132444,Odyssey,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,3,25-35,1,0,Degree,7,AHJ,AHJ
C132445,Cosmos,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,1,36-45,1,0,Masters,4,AMS,AMS
C132446,Ebony,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,3,25-35,1,0,Masters,8,ABX,ABX
C132447,Ebony,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,4,36-45,1,0,Masters,6,ABX,ABX
C132448,Ebony,0,9,0,0,0,0,2,0,0,0,0,2,0,0,0,0,15,0,0,0,3,25-35,0,0,Masters,6,APH,APH
C132449,Centaur,10,1,3,7,0,0,0,1,2,0,5,1,0,1,0,15,15,15,15,0,4,55+,1,0,Masters,7,AEC,AJV
C132450,Ebony,1,11,0,0,0,0,2,0,0,0,0,2,0,0,0,0,13,0,0,0,1,18-24,1,0,Masters,8,AMZ,AMZ
C132451,Centaur,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,12,7,0,0,0,1,36-45,1,0,Masters,7,APH,ANQ
C132452,Cosmos,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,15,0,15,10,4,36-45,1,0,Masters,6,AHS,AFX
C132453,Odyssey,0,0,0,5,2,0,0,0,0,1,0,0,0,2,0,0,0,0,15,5,3,25-35,1,0,Primary,8,AMR,AWX
C132454,Centaur,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,15,15,0,0,15,1,46-55,1,1,Diploma,6,AGD,AWY
C132455,Centaur,14,2,11,0,0,1,0,2,0,0,5,1,2,0,0,15,15,15,0,0,4,25-35,1,0,Primary,7,AYQ,AOC
C132456,Cosmos,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,4,25-35,1,0,Masters,8,AMS,AMS
C132457,Odyssey,1,3,0,13,1,0,0,0,0,0,1,3,0,0,0,15,15,0,15,15,3,55+,1,1,Degree,6,ADV,ADV
C132458,Tokugawa,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,15,15,10,0,0,3,46-55,1,0,Degree,7,AVO,AEC
C132459,Odyssey,3,0,0,19,1,1,0,0,2,0,0,0,0,3,0,15,0,0,15,15,4,25-35,1,1,Degree,8,AYE,AYE
C132460,Tokugawa,0,0,9,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,4,46-55,1,0,Degree,8,AEC,ANQ
C132461,Centaur,7,6,3,0,0,0,1,1,0,0,3,1,0,0,0,15,15,15,0,0,1,55+,1,0,Masters,9,AXL,AXL
C132462,Ebony,2,17,0,0,0,0,1,0,0,0,0,5,0,0,0,5,13,0,0,0,3,36-45,1,0,Degree,6,AFM,AFM
C132463,Odyssey,0,8,0,6,0,0,1,0,0,0,0,1,0,0,0,0,15,0,15,0,1,36-45,1,1,Masters,6,ABA,ABA
C132464,Centaur,11,0,0,0,4,2,0,0,0,1,0,0,0,0,0,15,0,0,0,15,4,55+,0,1,Degree,7,AHD,ATI
C132465,Odyssey,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,25-35,0,0,Degree,8,AES,ACL
C132466,Centaur,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,36-45,0,1,Masters,7,ALG,AVO
C132467,Cosmos,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,1,25-35,1,1,Degree,8,AEC,AEC
C132468,Ebony,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,3,18-24,1,0,Diploma,8,ACL,ADZ
C132469,Odyssey,0,4,1,5,0,0,1,0,0,0,0,1,1,0,0,0,11,0,15,0,4,46-55,1,1,Masters,9,AER,AER
C132470,Odyssey,4,2,2,21,5,1,0,0,3,1,0,0,1,4,0,15,15,15,15,15,3,36-45,1,0,Masters,7,AEC,AEC
C132471,Ebony,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,1,25-35,0,1,Diploma,7,AFP,AVL
C132472,Tokugawa,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,55+,1,1,Diploma,6,ANQ,AJV
C132473,Cosmos,2,3,0,1,5,0,0,0,0,0,0,1,0,0,0,5,0,0,15,0,3,55+,0,0,Degree,8,AFX,AFX
C132474,Ebony,0,9,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,2,18-24,0,0,Degree,8,ASE,ASE
C132475,Centaur,13,0,0,0,1,2,0,0,0,0,0,0,0,0,0,15,0,0,0,15,3,25-35,1,1,Masters,0,AHS,AHS
C132476,Odyssey,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,36-45,1,1,Masters,6,AEC,AES
C132477,Cosmos,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,15,7,0,0,15,3,46-55,1,0,Masters,5,AJI,AHS
C132478,Odyssey,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,2,36-45,1,1,Degree,9,ABA,AJV
C132479,Odyssey,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,4,25-35,0,0,Masters,6,AUE,AFX
C132480,Ebony,0,3,0,6,1,0,0,0,2,0,0,0,0,1,0,0,15,0,15,15,4,25-35,1,0,Primary,7,AOT,AOT
C132481,Tokugawa,0,0,9,0,0,0,0,3,0,0,0,0,1,0,0,0,0,15,0,0,4,46-55,0,0,Masters,6,ANQ,AJV
C132482,Odyssey,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,15,0,0,15,0,4,25-35,1,0,Degree,8,AWW,AHJ
C132483,Ebony,0,4,0,1,3,0,0,0,0,0,0,1,0,0,0,0,15,0,15,15,1,25-35,1,1,Masters,5,ACD,AHO
C132484,Centaur,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,55+,1,0,Masters,7,ARK,ARK
C132485,Ebony,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,55+,1,1,Masters,6,ADH,ADH
C132486,Tokugawa,0,5,16,0,1,0,0,0,0,0,0,2,3,0,0,0,15,15,0,0,3,18-24,1,0,Primary,6,AEC,AVS
C132487,Ebony,1,5,6,1,4,0,0,2,0,2,0,2,0,0,0,15,15,15,15,15,3,36-45,0,0,Diploma,7,ARJ,AJI
C132488,Cosmos,0,1,0,0,3,0,0,0,0,1,0,1,0,0,0,0,15,0,0,15,1,36-45,1,0,Diploma,6,AJR,AEC
C132489,Centaur,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15,0,0,15,0,4,18-24,1,0,Diploma,7,AHO,AHO
C132490,Centaur,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,25-35,1,0,Diploma,7,ATI,ATI
C132491,Centaur,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,15,0,2,46-55,1,0,Degree,8,AHS,AHS
C132492,Odyssey,0,0,0,13,1,0,0,0,2,0,0,0,0,2,0,0,15,0,15,11,1,25-35,0,0,Masters,7,AYE,AYE
C132493,Centaur,16,0,1,0,4,1,0,0,0,2,7,0,0,0,0,13,0,15,0,15,4,55+,1,1,Degree,8,ANQ,ANQ
C132494,Odyssey,1,0,2,8,1,0,0,0,1,0,0,0,0,0,0,15,0,7,15,15,1,46-55,1,0,Degree,5,ABA,ABA
C132495,Cosmos,0,0,0,8,6,0,0,0,0,1,0,0,0,3,0,0,0,0,15,15,4,36-45,1,0,Masters,8,ACD,ACD
C132496,Centaur,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15,0,15,0,0,1,25-35,1,0,Diploma,3,ACJ,ACJ
C132497,Centaur,1,0,0,8,0,0,0,0,1,0,0,0,0,1,0,15,0,0,15,0,1,25-35,0,0,Masters,5,AXG,AXG
C132498,Centaur,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,15,0,0,15,15,3,18-24,1,0,Masters,7,AUJ,AUJ
C132499,Centaur,2,3,0,2,0,1,0,0,1,0,0,1,0,0,0,15,15,0,15,0,4,18-24,1,1,Degree,9,AZG,AXZ
C132500,Ebony,0,12,0,0,0,0,2,0,0,0,0,4,0,0,0,0,15,0,0,0,1,25-35,1,0,Masters,7,AZG,AZG
C132501,Ebony,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,3,25-35,0,0,Masters,7,ALE,ALE
C132502,Odyssey,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,1,25-35,1,0,Masters,7,AZG,AZG
C132503,Centaur,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,15,3,55+,1,0,Degree,5,ANQ,AJI
C132504,Cosmos,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,1,18-24,1,0,Diploma,6,AKD,AMS
C132505,Odyssey,0,0,0,15,0,0,0,0,4,0,0,0,0,2,0,15,15,0,15,0,3,25-35,1,1,Masters,7,ACL,AET
C132506,Centaur,10,1,7,2,0,0,0,0,0,0,7,1,1,0,0,7,0,9,15,0,3,46-55,1,0,Diploma,6,AOV,AAE
C132507,Ebony,0,3,0,5,0,0,0,0,1,0,0,2,0,0,0,0,15,0,15,0,1,18-24,0,0,Degree,7,AOV,ADV
C132508,Cosmos,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,15,0,15,3,25-35,0,0,Degree,5,ATI,ACL
C132509,Centaur,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,25-35,1,0,Degree,6,ATI,ATI
C132510,Odyssey,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,4,36-45,1,0,Masters,8,AUJ,API
C132511,Cosmos,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,1,18-24,0,0,Degree,8,AMS,AMS
C132512,Ebony,0,4,0,3,0,0,0,0,1,0,0,1,0,0,0,0,15,0,15,0,1,25-35,1,0,Masters,9,ALE,AZG
C132513,Odyssey,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,3,55+,1,0,Masters,8,AUJ,AUJ
C132514,Ebony,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,3,18-24,1,0,Degree,7,ACL,ASE
C132515,Odyssey,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,4,46-55,1,0,Diploma,7,AMH,AMH
C132516,Odyssey,0,2,0,5,0,0,0,0,0,0,0,2,0,1,0,0,15,0,15,0,3,18-24,1,0,Degree,8,AAE,AAE
C132517,Ebony,0,16,12,2,1,0,3,1,0,0,0,2,2,0,0,0,0,4,0,0,3,25-35,0,0,Degree,7,AET,AEC
C132518,Odyssey,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,3,36-45,1,0,Primary,7,ACL,AQT
C132519,Ebony,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,0,15,0,0,0,3,36-45,1,0,Degree,7,ABX,ABX
C132520,Ebony,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,18-24,1,1,Degree,7,ACL,AKP
C132521,Odyssey,0,0,2,9,2,0,0,1,3,1,0,0,0,0,0,0,0,0,15,15,3,18-24,1,0,Diploma,7,AHO,AHO
C132522,Ebony,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,0,0,15,3,36-45,1,0,Diploma,5,AOT,AHO
C132523,Ebony,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,3,25-35,1,0,Degree,6,AZB,AZB
C132524,Odyssey,0,3,0,19,0,0,0,0,4,0,0,2,0,1,0,15,15,0,15,0,2,46-55,0,0,Degree,8,AMZ,AMZ
C132525,Ebony,0,8,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,1,25-35,1,0,Masters,6,AEN,AEN
C132526,Cosmos,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,1,25-35,1,0,Diploma,5,AEC,ACL
C132527,Odyssey,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,15,0,15,15,3,25-35,1,0,Primary,7,AOV,AOV
C132528,Ebony,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,15,1,55+,1,0,Degree,8,APG,AMR
C132529,Ebony,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,15,15,0,0,15,3,25-35,1,1,Masters,8,AKG,AKG
C132530,Odyssey,0,0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,15,1,25-35,0,1,Degree,5,AHR,AUD
C132531,Cosmos,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,15,0,0,0,15,1,36-45,0,1,Masters,7,ATE,AJB
C132532,Centaur,9,5,0,0,1,2,1,0,0,0,0,1,0,0,0,15,15,0,0,15,3,25-35,1,0,Diploma,6,AJI,APH
C132533,Centaur,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,18-24,0,0,Masters,5,AOV,AOV
C132534,Centaur,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,4,36-45,1,0,Diploma,0,ACD,AHS
C132535,Cosmos,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,1,25-35,1,1,Masters,7,AJI,AJI
C132536,Centaur,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,0,4,46-55,0,0,Diploma,7,AUD,AHR
C132537,Tokugawa,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,15,15,0,0,4,25-35,1,0,Masters,9,ANQ,ANQ
C132538,Centaur,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,15,15,0,0,0,1,55+,1,0,Masters,7,AZV,AZV
C132539,Centaur,5,2,0,0,0,1,0,0,0,0,1,1,0,0,0,15,15,0,0,0,3,55+,1,0,Degree,10,AZG,ACL
C132540,Odyssey,0,2,1,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15,0,3,25-35,1,0,Degree,6,ATU,ANG
C132541,Cosmos,0,0,0,0,19,0,0,0,0,7,0,0,0,0,0,0,0,0,0,15,2,46-55,1,0,Masters,8,AWX,AWX
C132542,Centaur,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,2,25-35,0,0,Degree,7,AOV,AOV
C132543,Cosmos,5,2,11,0,6,0,0,1,0,1,0,1,3,0,0,15,15,15,0,15,4,36-45,1,0,Primary,6,AJI,APH
C132544,Cosmos,2,1,0,0,2,0,0,0,0,0,2,0,0,0,0,15,15,0,0,15,4,25-35,1,0,Diploma,3,AHO,AMR
C132545,Tokugawa,1,1,5,0,0,0,0,0,0,0,0,1,1,0,0,0,7,12,0,0,4,36-45,1,0,Masters,8,ANQ,ANQ
C132546,Ebony,0,12,0,0,0,0,3,0,0,0,0,1,0,0,0,0,15,0,0,0,1,36-45,1,0,Primary,7,ASE,ASE
C132547,Cosmos,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,1,18-24,0,1,Degree,5,AHR,AHR
C132548,Odyssey,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,4,18-24,1,0,Primary,7,ATA,ATA
C132549,Cosmos,0,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0,15,0,0,15,3,46-55,1,0,Primary,7,AJI,AJI
C132550,Centaur,7,0,0,0,1,0,0,0,0,0,2,0,0,0,0,15,0,0,0,15,3,25-35,1,0,Primary,5,AOV,AOV
C132551,Ebony,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,3,46-55,0,0,Diploma,5,ATU,ACL
C132552,Odyssey,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,36-45,0,1,Degree,5,ABX,AXG
C132553,Ebony,3,5,0,1,1,0,0,0,0,0,0,3,0,0,0,6,4,0,15,12,4,25-35,1,0,Masters,6,AMU,AMU
C132554,Cosmos,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,46-55,1,1,Primary,6,AHR,ATI
C132555,Ebony,0,16,0,2,0,0,1,0,1,0,0,5,0,0,0,0,15,0,15,0,1,25-35,0,1,Masters,7,ABX,ABX
C132556,Odyssey,3,4,0,6,0,0,1,0,1,0,0,1,0,1,0,15,15,0,15,15,4,36-45,0,0,Degree,5,AOV,AFP
C132557,Odyssey,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,3,55+,0,0,Masters,7,AHR,AUJ
C132558,Tokugawa,2,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,55+,1,0,Masters,6,APH,ANQ
C132559,Cosmos,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,18-24,1,0,Masters,4,ATI,ATI
C132560,Odyssey,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,3,25-35,1,0,Masters,8,AET,AET
C132561,Tokugawa,0,0,11,1,0,0,0,0,0,0,0,0,4,0,0,0,0,15,15,0,4,18-24,1,0,Diploma,4,AQU,AQU
C132562,Tokugawa,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,4,25-35,0,0,Masters,9,ANQ,AJV
C132563,Tokugawa,0,0,8,0,0,0,0,2,0,0,0,0,1,0,0,0,0,15,0,0,2,18-24,0,0,Degree,7,ANQ,ANQ
C132564,Centaur,8,0,5,0,0,3,0,2,0,0,0,0,0,0,0,15,0,15,0,0,2,46-55,1,0,Degree,6,ANQ,ANQ
C132565,Odyssey,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,25-35,1,0,Degree,7,AOV,AES
C132566,Ebony,4,19,0,0,15,0,1,0,0,0,0,0,0,0,0,15,15,0,0,15,1,25-35,1,0,Masters,5,AHO,AHO
C132567,Ebony,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,15,0,15,0,3,55+,1,0,Primary,8,AIU,ACL
C132568,Centaur,18,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,15,0,0,0,4,46-55,1,1,Masters,6,ATI,ATI
C132569,Odyssey,0,0,0,17,0,0,0,0,4,0,0,0,0,1,0,0,0,0,15,0,4,55+,1,0,Masters,8,AJV,AJV
C132570,Centaur,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,15,0,15,0,4,36-45,1,0,Degree,5,ABX,ABX
C132571,Cosmos,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,46-55,1,0,Masters,7,AWX,AWX
C132572,Ebony,0,18,0,0,0,0,0,0,0,0,0,8,0,0,0,0,14,0,0,0,4,18-24,1,0,Degree,8,ASE,ASE
C132573,Centaur,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,3,25-35,1,1,Degree,7,AOV,AJI
C132574,Tokugawa,0,2,10,0,0,0,0,2,0,0,0,1,2,0,0,0,15,15,0,0,4,46-55,1,0,Masters,7,ACL,ANQ
C132575,Cosmos,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,3,25-35,1,0,Diploma,4,AMS,AMS
C132576,Centaur,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,15,0,0,0,0,4,55+,1,0,Degree,6,AEC,ARK
C132577,Centaur,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0,15,15,15,0,0,3,55+,0,1,Primary,5,AEC,AZV
C132578,Ebony,0,5,0,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,15,0,3,36-45,0,1,Masters,7,AES,AES
C132579,Centaur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,36-45,0,0,Primary,6,AHS,ACL
C132580,Odyssey,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,15,0,15,0,4,46-55,1,0,Primary,9,AQX,AJI
C132581,Ebony,0,3,0,1,2,0,0,0,0,1,0,0,0,0,0,0,7,0,15,0,3,46-55,0,0,Degree,7,AWI,AWI
C132582,Cosmos,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,1,18-24,1,0,Masters,7,AMR,AXR
C132583,Cosmos,0,2,0,4,14,0,0,0,0,2,0,2,0,0,0,0,15,0,15,15,3,46-55,1,0,Masters,6,AMS,AMS
C132584,Ebony,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,15,1,55+,0,0,Diploma,8,AHO,ARK
C132585,Cosmos,2,0,0,0,8,0,0,0,0,2,0,0,0,0,0,15,0,0,15,15,4,18-24,1,0,Degree,8,AWX,AWX
C132586,Ebony,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,3,18-24,1,1,Primary,7,ABX,ABX
C132587,Tokugawa,0,0,5,0,2,0,0,0,0,0,0,0,2,0,0,15,0,15,0,15,1,25-35,0,1,Diploma,6,AJV,AJV
C132588,Ebony,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,15,15,0,0,0,3,36-45,1,0,Masters,6,ALE,AZQ
C132589,Ebony,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,3,18-24,0,1,Masters,6,ABX,ABX
C132590,Ebony,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,1,18-24,1,0,Masters,7,AEO,AEO
C132591,Ebony,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,2,18-24,1,0,Degree,9,ACL,AII
C132592,Cosmos,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,25-35,1,0,Primary,6,AWX,AJI
C132593,Tokugawa,2,3,3,0,0,0,1,1,0,0,0,1,1,0,0,15,15,5,0,0,3,46-55,1,0,Diploma,8,AJV,AJV
C132594,Odyssey,0,4,0,13,0,0,1,0,0,0,0,1,0,0,0,0,15,0,15,0,3,36-45,1,0,Degree,6,AOT,AOT
C132595,Ebony,0,12,0,0,1,0,0,0,0,0,0,4,0,0,0,0,2,0,0,15,3,25-35,1,1,Degree,7,ANN,ANN
C132596,Tokugawa,0,0,18,0,0,0,0,4,0,0,0,0,2,0,0,0,0,15,0,0,2,55+,1,0,Masters,7,ANQ,APH
C132597,Ebony,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,1,36-45,1,0,Masters,9,AKW,AKW
C132598,Ebony,0,1,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,1,18-24,1,1,Degree,7,AEC,AEC
C132599,Cosmos,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,55+,1,0,Masters,6,ATV,ATV
C132600,Cosmos,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,4,25-35,1,1,Masters,6,AJI,AJI
C132601,Cosmos,2,0,0,4,6,0,0,0,2,1,2,0,0,0,3,0,0,0,15,7,4,55+,0,1,Masters,7,AHR,AHR
C132602,Cosmos,0,0,0,2,9,0,0,0,1,4,0,0,0,0,0,0,0,0,15,12,3,55+,1,0,Degree,9,AET,AMR
C132603,Tokugawa,0,0,17,0,0,0,0,1,0,0,0,0,4,0,0,0,0,11,0,0,1,25-35,1,0,Degree,9,ANO,ANO
C132604,Ebony,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,18-24,1,0,Masters,6,ALH,ALH
C132605,Ebony,2,16,0,1,0,0,2,0,0,0,2,5,0,0,0,15,15,0,15,0,3,18-24,1,0,Masters,9,AER,AER
C132606,Odyssey,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,46-55,1,0,Diploma,7,AHR,AHR
C132607,Centaur,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,18-24,1,0,Masters,5,AET,AET
C132608,Tokugawa,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,15,4,55+,0,0,Degree,6,AHO,AHO
C132609,Ebony,0,9,0,0,2,0,1,0,0,0,0,2,0,0,0,0,10,0,0,0,3,46-55,1,0,Masters,7,AGP,AGP
C132610,Odyssey,0,0,0,11,4,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,3,46-55,0,1,Masters,6,ATA,AWX
C132611,Odyssey,0,2,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,15,0,3,55+,1,0,Degree,8,AWX,ABX
C132612,Ebony,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,4,46-55,1,0,Masters,8,AML,AML
C132613,Centaur,8,0,0,0,3,4,0,0,0,1,0,0,0,0,0,7,0,0,0,9,3,55+,1,1,Masters,7,ATI,AGE
C132614,Centaur,19,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,36-45,1,1,Degree,7,AYE,AYE
C132615,Tokugawa,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15,15,0,0,1,25-35,1,0,Masters,5,AEC,AEC
C132616,Cosmos,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,25-35,1,1,Degree,7,AMR,AMR
C132617,Odyssey,1,1,0,5,2,0,0,0,2,0,0,0,0,0,0,15,15,0,15,15,3,18-24,0,0,Masters,7,ALU,AMZ
C132618,Odyssey,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,3,36-45,1,0,Degree,7,ATA,ATA
